DAM_X,DAM_Y,DAM_Z,filename,frame_id,pnt_id,x,y,Xc,Yc,FWHMx,FWHMy
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,0.0,657.0,3808.0,659.9763935518148,3795.528122600846,14.621680644488567,12.272187334074674
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,1.0,2326.0,3785.0,2323.2547791952265,3780.298329217091,10.884587126938834,8.086960399058169
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,2.0,3530.0,3794.0,3533.4769435010926,3788.2521367775576,7.821667903629739,6.6363167855328244
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,3.0,699.0,2055.0,697.2885721143261,2052.6208602092343,10.748463939539768,10.1330478951394
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,4.0,2344.0,2046.0,2344.9720031135953,2047.5557288385176,4.937086983772475,4.398551523848151
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,5.0,3544.0,2046.0,3543.8620409129658,2043.2539862417534,4.171739759111691,4.842478800435028
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,6.0,663.0,316.0,664.4188282353174,313.2737331394662,7.632862971392123,5.529836475924145
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,7.0,2326.0,321.0,2326.6140981754247,317.26137632210924,5.075073604689599,3.2098492826548264
-49,-9,-39,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-049.Yn-009.Zn-039191_0001.fits,11,8.0,3533.0,297.0,3536.9622741916896,300.4284379063756,3.5698315323571483,3.058948917978425
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,0.0,657.0,3808.0,660.1358808973598,3795.406467719723,14.01213025679022,11.729659468877276
-48,-8,-38,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-048.Yn-008.Zn-038191_0001.fits,12,1.0,2326.0,3785.0,2323.257543430587,3780.1641168002902,10.260243822801801,7.688494278988314
